Date,6M_R,1Y_R,2Y_R,3Y_R,4Y_R,5Y_R,10Y_R
2014-07-17,4.7008,4.6053,5.0703,5.2860,5.6031,5.7523,6.0317
2014-07-18,4.7234,4.6120,5.0376,5.2026,5.5011,5.6236,5.8793
2014-07-21,4.7829,4.6679,5.0733,5.1845,5.4586,5.5422,5.8103
2014-07-22,4.7584,4.6572,5.0493,5.1344,5.3690,5.4681,5.7234
2014-07-23,4.7529,4.6748,5.0951,5.1984,5.4372,5.5357,5.8082
2014-07-24,4.7636,4.7298,5.1965,5.3166,5.5641,5.6660,5.8742
2014-07-25,4.6418,4.6238,5.0826,5.2158,5.4783,5.6019,5.8197
2014-07-28,4.5834,4.5955,5.0689,5.2227,5.4981,5.6365,5.8616
2014-07-29,4.5187,4.5680,5.0705,5.2621,5.5533,5.6631,5.9385
2014-07-30,4.4911,4.5766,5.1021,5.3090,5.5952,5.7081,5.9901
2014-07-31,4.4265,4.5535,5.1140,5.3456,5.6393,5.7503,6.0544
2014-08-01,4.4861,4.6577,5.2510,5.4836,5.7576,5.8565,6.1446
2014-08-04,4.4692,4.6679,5.2655,5.4486,5.7176,5.8073,6.0804
2014-08-05,4.5023,4.7826,5.4799,5.6574,5.9106,5.9925,6.1948
2014-08-06,4.3766,4.6783,5.3729,5.4990,5.7250,5.7918,6.0283
2014-08-07,4.3884,4.7187,5.4655,5.5855,5.7948,5.8727,6.0724
2014-08-08,4.2593,4.5919,5.2910,5.3847,5.6264,5.7605,5.9924
2014-08-11,4.1912,4.5316,5.1969,5.2833,5.5486,5.7067,5.9867
2014-08-12,4.0926,4.4780,5.1695,5.2863,5.5743,5.7418,6.0134
2014-08-13,4.0683,4.5150,5.2581,5.3779,5.6852,5.8341,6.1040
2014-08-14,3.9466,4.4342,5.1967,5.3107,5.6195,5.7723,6.0183
2014-08-15,3.8700,4.3713,5.1106,5.2401,5.5316,5.6531,5.8106
2014-08-18,3.8199,4.3154,5.0297,5.1600,5.4590,5.5866,5.7171
2014-08-19,3.7827,4.2935,5.0130,5.1333,5.4368,5.5699,5.7334
2014-08-20,3.7140,4.2531,4.9971,5.1681,5.4952,5.6261,5.7850
2014-08-21,3.6801,4.2408,4.9988,5.2015,5.5505,5.6714,5.8601
2014-08-22,3.6230,4.1868,4.9328,5.1285,5.4506,5.5715,5.7589
2014-08-25,3.5850,4.1599,4.9041,5.0977,5.4287,5.5548,5.7050
2014-08-26,3.5000,4.0910,4.8403,5.0502,5.4082,5.5435,5.6955
2014-08-27,3.4478,4.0562,4.8116,5.0323,5.4058,5.5255,5.5316
2014-08-28,3.3530,3.9954,4.7770,5.0053,5.3768,5.4911,5.5152
2014-08-29,3.3000,3.9606,4.7480,4.9701,5.3261,5.4481,5.4775
2014-09-01,3.3200,3.9931,4.7760,4.9655,5.3144,5.4097,5.4075
2014-09-02,3.2708,3.9728,4.7663,4.8924,5.2268,5.2829,5.2768
2014-09-03,3.2358,3.9585,4.7569,4.8695,5.1988,5.2834,5.3343
2014-09-04,3.2031,3.9778,4.8150,4.9270,5.2715,5.3453,5.3512
2014-09-05,3.1593,3.9573,4.8038,4.9315,5.2685,5.3556,5.4072
2014-09-08,3.1260,3.9980,4.9086,5.0632,5.3977,5.4936,5.5273
2014-09-09,3.0982,4.0501,5.0257,5.2072,5.5763,5.6788,5.6718
2014-09-10,3.1214,4.0714,5.0353,5.2440,5.5323,5.5965,5.6374
2014-09-11,3.0486,3.9584,4.8701,5.1338,5.4513,5.5352,5.6157
2014-09-12,2.9827,4.0339,5.0755,5.4050,5.7410,5.8301,5.9157
2014-09-15,2.9477,3.9490,4.9319,5.3287,5.7024,5.7930,5.8980
2014-09-16,2.9257,3.9265,4.8886,5.2540,5.5964,5.6803,5.7982
2014-09-17,2.9194,3.9366,4.8954,5.2628,5.6163,5.6878,5.7926
2014-09-18,2.9060,3.9744,4.9672,5.3577,5.7082,5.7743,5.8467
2014-09-19,2.8014,3.9186,4.9339,5.3236,5.6950,5.7519,5.8069
2014-09-22,2.8000,3.9674,5.0150,5.4476,5.8403,5.9003,5.9915
2014-09-23,2.7807,3.9828,5.0340,5.4133,5.7654,5.8067,5.8978
2014-09-24,2.7117,3.8992,4.9183,5.2716,5.5983,5.6820,5.7857
2014-09-25,2.6785,3.9119,4.9529,5.3103,5.6322,5.7163,5.8112
2014-09-26,2.6500,3.8832,4.9035,5.2516,5.5766,5.6675,5.7909
2014-09-29,2.7200,4.1042,5.2234,5.5659,5.8969,6.0014,6.0625
2014-09-30,2.7400,4.1190,5.2054,5.4935,5.7874,5.8865,5.9799
2014-10-01,2.7700,4.1951,5.2937,5.5687,5.8554,5.9475,6.0465
2014-10-02,2.8109,4.2471,5.3288,5.5528,5.7844,5.8620,5.9878
2014-10-03,2.8586,4.2488,5.2651,5.4410,5.6527,5.7212,5.8557
2014-10-06,2.8530,4.2131,5.1819,5.3592,5.5966,5.6486,5.7013
2014-10-07,2.8250,4.1362,5.0524,5.2296,5.4753,5.5537,5.5900
2014-10-08,2.7855,4.0987,5.0122,5.2269,5.4749,5.5558,5.5972
2014-10-09,2.7850,4.1091,5.0189,5.2538,5.5068,5.5799,5.6036
2014-10-10,2.8035,4.1740,5.1007,5.3348,5.5709,5.6278,5.6434
2014-10-13,2.8196,4.1791,5.0697,5.2335,5.4115,5.4544,5.4735
2014-10-14,2.8988,4.2771,5.1605,5.3103,5.4719,5.4958,5.5179
2014-10-15,2.9116,4.3483,5.2521,5.4066,5.5731,5.6021,5.6387
2014-10-16,2.9500,4.4732,5.4106,5.5155,5.6274,5.6522,5.6348
2014-10-17,2.9356,4.4270,5.3289,5.4501,5.5836,5.6167,5.5951
2014-10-20,2.9386,4.4940,5.4158,5.5503,5.6994,5.7261,5.7441
2014-10-21,2.9827,4.5622,5.5077,5.7274,5.9134,5.9429,5.9707
2014-10-22,2.9401,4.5002,5.4372,5.7170,5.9195,5.9261,5.9536
2014-10-23,2.9590,4.5360,5.4710,5.7489,5.9442,5.9744,6.0077
2014-10-24,2.9300,4.4800,5.3689,5.6069,5.7901,5.8109,5.8124
2014-10-27,2.8466,4.3864,5.2456,5.4922,5.7326,5.8420,5.9097
2014-10-28,2.8654,4.3427,5.1363,5.3575,5.5960,5.6997,5.8057
2014-10-29,2.8702,4.3497,5.1336,5.4103,5.7057,5.8050,5.9240
2014-10-30,3.1556,4.5901,5.3215,5.5817,5.8736,5.9286,5.9507
2014-10-31,2.9717,4.5097,5.2809,5.5191,5.7776,5.8227,5.8645
2014-11-03,2.9070,4.5020,5.2929,5.5675,5.8606,5.9183,5.9565
2014-11-04,2.9198,4.5362,5.3274,5.6284,5.9389,5.9953,6.0493
2014-11-05,2.8660,4.5429,5.3485,5.6053,5.8641,5.9129,5.9532
2014-11-06,2.9947,4.6890,5.4859,5.7349,5.9861,6.0286,6.0885
2014-11-07,2.9827,4.6746,5.4580,5.7470,6.0273,6.0588,6.1290
2014-11-10,2.9398,4.6574,5.4225,5.6970,5.9712,5.9874,6.0561
2014-11-11,2.8672,4.6598,5.4555,5.7462,6.0105,6.0223,6.1294
2014-11-12,2.8341,4.6509,5.4648,5.7726,6.0395,6.0537,6.1737
2014-11-13,2.8604,4.7329,5.5636,5.8639,6.1423,6.1775,6.2592
2014-11-14,2.8889,4.7285,5.5241,5.8001,6.0689,6.1002,6.2302
2014-11-17,2.8958,4.7557,5.5539,5.8252,6.1014,6.1384,6.2698
2014-11-18,2.9014,4.7356,5.5220,5.7805,6.0375,6.0785,6.1951
2014-11-19,3.0049,4.7708,5.5205,5.7353,5.9396,5.9565,6.0254
2014-11-20,3.0336,4.7808,5.5202,5.7364,5.9395,5.9563,6.0254
2014-11-21,2.9795,4.6848,5.3873,5.5446,5.7030,5.7086,5.7250
2014-11-24,2.9658,4.6830,5.3821,5.5297,5.6816,5.6802,5.7253
2014-11-25,2.8846,4.5801,5.2658,5.4554,5.6441,5.6390,5.6780
2014-11-26,2.8385,4.4607,5.1176,5.3541,5.5762,5.5733,5.6402
2014-11-27,2.8517,4.4662,5.1173,5.3580,5.5839,5.5836,5.6550
2014-11-28,2.9107,4.5239,5.1537,5.4104,5.6744,5.6889,5.7390
2014-12-01,2.9181,4.5668,5.2274,5.5107,5.7824,5.8159,5.8937
2014-12-02,2.9291,4.6079,5.2701,5.5924,5.9095,5.9557,6.0522
2014-12-03,3.0102,4.7190,5.3761,5.6599,5.9243,5.9263,5.9674
2014-12-04,2.8707,4.5523,5.2126,5.5265,5.8172,5.8549,5.9257
2014-12-05,2.9354,4.5753,5.2134,5.5154,5.7873,5.8045,5.8822
2014-12-08,2.9535,4.6469,5.2992,5.5858,5.8492,5.8711,5.9216
2014-12-09,2.9153,4.6450,5.3091,5.6009,5.8623,5.8945,5.9854
2014-12-10,2.9280,4.6723,5.3392,5.6423,5.9115,5.9549,6.0838
2014-12-11,2.9554,4.6905,5.3983,5.7374,6.0072,6.0665,6.1894
2014-12-12,3.0214,4.7597,5.4620,5.7821,6.0496,6.1216,6.2390
2014-12-15,3.1769,4.8790,5.5702,5.8949,6.1705,6.2432,6.3383
2014-12-16,3.3523,5.0458,5.7261,6.0449,6.2784,6.2935,6.3388
2014-12-17,3.4473,5.1001,5.7339,6.0630,6.3120,6.3197,6.3597
2014-12-18,3.4696,5.1036,5.7532,6.0920,6.3257,6.3179,6.3305
2014-12-19,3.5481,5.1674,5.8146,6.1163,6.3115,6.2884,6.2548
2014-12-22,3.5429,5.1461,5.7701,6.0462,6.2315,6.2093,6.2051
2014-12-23,3.5766,5.1586,5.7652,6.0504,6.2479,6.2219,6.2030
2014-12-24,3.6067,5.1685,5.7648,6.0517,6.2477,6.2215,6.2029
2014-12-26,3.6502,5.2122,5.8174,6.0802,6.2497,6.2257,6.2101
2014-12-29,3.7033,5.2621,5.8542,6.1172,6.2771,6.2509,6.2494
2014-12-30,3.6765,5.2273,5.8093,6.0570,6.2114,6.1807,6.1413
2014-12-31,3.7069,5.2372,5.8088,6.0580,6.2112,6.1804,6.1412
2015-01-02,3.7051,5.2241,5.7914,6.0480,6.2077,6.1566,6.1367
2015-01-05,3.6767,5.1862,5.7295,5.9817,6.1343,6.1000,6.0657
2015-01-06,3.6855,5.1465,5.6577,5.8851,6.0282,5.9857,5.9754
2015-01-07,3.7317,5.1637,5.6583,5.8894,6.0366,6.0032,6.0080
2015-01-08,3.7670,5.1811,5.6602,5.8794,6.0173,5.9951,5.9855
2015-01-09,3.7644,5.1530,5.5803,5.7784,5.9151,5.8879,5.8992
2015-01-12,3.7813,5.1881,5.6187,5.8399,5.9869,5.9849,5.9988
2015-01-13,3.6578,5.0538,5.4293,5.6770,5.8538,5.8789,5.9834
2015-01-14,3.6090,4.9975,5.3747,5.6497,5.8451,5.8794,5.9972
2015-01-15,3.5337,4.9332,5.2920,5.5750,5.7758,5.8378,5.9611
2015-01-16,3.5380,4.9058,5.2294,5.5213,5.7155,5.7651,5.8891
2015-01-19,3.5969,4.9848,5.2948,5.5726,5.7606,5.8003,5.9249
2015-01-20,3.3174,4.8355,5.1906,5.4815,5.6725,5.7056,5.8138
2015-01-21,3.2710,4.8533,5.2226,5.5067,5.6852,5.6935,5.8038
2015-01-22,3.3110,4.9559,5.3460,5.6304,5.8130,5.8103,5.8750
2015-01-23,3.3491,5.0117,5.3870,5.6200,5.7784,5.7541,5.7616
2015-01-26,3.4359,5.1329,5.4928,5.6913,5.8280,5.8055,5.8313
2015-01-27,3.4937,5.1383,5.4725,5.6904,5.8452,5.8308,5.8649
2015-01-28,3.5778,5.1801,5.5173,5.7400,5.8861,5.8626,5.8809
2015-01-29,3.6005,5.1502,5.4803,5.6619,5.7746,5.7627,5.8300
2015-01-30,3.6536,5.1857,5.5019,5.6783,5.7922,5.7901,5.8874
2015-02-02,3.5853,5.1803,5.5493,5.7445,5.8610,5.8651,5.9816
2015-02-03,3.5464,5.1237,5.4637,5.6872,5.8124,5.8347,5.9591
2015-02-04,3.5475,5.1184,5.4638,5.7080,5.8502,5.8921,6.0189
2015-02-05,3.5233,5.0887,5.4269,5.6903,5.8396,5.9133,6.0730
2015-02-06,3.4287,5.0247,5.3483,5.6451,5.8212,5.9288,6.1389
2015-02-09,3.5119,5.0891,5.3869,5.7354,5.9309,6.0110,6.1803
2015-02-10,3.6304,5.2340,5.5400,5.9325,6.1249,6.1456,6.2587
2015-02-11,3.8139,5.4771,5.8340,6.1593,6.3309,6.3300,6.3771
2015-02-12,3.7747,5.3965,5.7075,6.0723,6.2474,6.2360,6.2550
2015-02-13,3.7680,5.3939,5.7239,6.0799,6.2450,6.2333,6.2769
2015-02-18,3.8035,5.3971,5.7459,6.1039,6.2693,6.2745,6.3255
2015-02-19,3.8502,5.4176,5.7534,6.0997,6.2498,6.2493,6.2933
2015-02-20,3.9278,5.4780,5.8363,6.1701,6.3135,6.3093,6.3210
2015-02-23,3.9841,5.5080,5.8371,6.1547,6.2994,6.2935,6.3171
2015-02-24,3.9698,5.4447,5.7553,6.0677,6.1996,6.2220,6.2918
2015-02-25,4.0318,5.4777,5.7989,6.1002,6.2235,6.2569,6.3096
2015-02-26,4.0638,5.5100,5.8199,6.0845,6.1931,6.2210,6.2797
2015-02-27,3.9495,5.3622,5.6162,5.8355,5.9314,5.9541,6.0566
2015-03-02,3.8811,5.3416,5.6005,5.8695,5.9945,6.0316,6.1446
2015-03-03,3.8640,5.3007,5.5764,5.8534,5.9767,6.0321,6.1741
2015-03-04,3.9117,5.3529,5.6363,5.9543,6.0990,6.1386,6.2441
2015-03-05,3.9529,5.3789,5.7183,6.0483,6.1893,6.2327,6.3446
2015-03-06,3.9364,5.4427,5.7816,6.0970,6.2396,6.2727,6.3569
2015-03-09,4.0660,5.5962,5.9483,6.2646,6.4283,6.4810,6.5608
2015-03-10,4.0729,5.5360,5.8684,6.2303,6.3985,6.4330,6.4819
2015-03-11,4.1046,5.5184,5.8457,6.2278,6.3906,6.4150,6.4529
2015-03-12,4.2188,5.6012,5.9264,6.2840,6.4383,6.4672,6.5000
2015-03-13,4.2284,5.5723,5.8315,6.1971,6.3528,6.3827,6.4270
2015-03-16,4.2881,5.5988,5.8287,6.1966,6.3429,6.3658,6.4277
2015-03-17,4.4181,5.6716,5.8235,6.1070,6.2221,6.2231,6.2531
2015-03-18,4.5233,5.7431,5.8549,6.0790,6.1762,6.1740,6.2337
2015-03-19,4.6579,5.8212,5.9571,6.1990,6.3260,6.3581,6.4371
2015-03-20,4.7197,5.8090,5.9185,6.1752,6.2982,6.3239,6.4195
2015-03-23,4.8285,5.8527,5.9247,6.1521,6.2730,6.2897,6.3847
2015-03-24,4.9687,5.9152,5.9529,6.1817,6.2975,6.3213,6.4182
2015-03-25,5.0855,5.9567,5.9702,6.1933,6.3044,6.3426,6.4383
2015-03-26,5.1873,6.0111,6.0267,6.2374,6.3492,6.3921,6.4607
2015-03-27,5.3115,6.0928,6.0951,6.2962,6.3952,6.4397,6.4935
2015-03-30,5.4081,6.1539,6.1525,6.3260,6.4075,6.4221,6.4561
2015-03-31,5.4668,6.1830,6.1949,6.3424,6.4060,6.3981,6.3936
2015-04-01,5.4800,6.1446,6.1470,6.2543,6.3041,6.2911,6.2831
2015-04-02,5.6458,6.1785,6.1338,6.2583,6.3221,6.3115,6.3247
2015-04-06,5.7719,6.2265,6.1326,6.2719,6.3402,6.3133,6.2985
2015-04-07,5.9245,6.3365,6.1969,6.2881,6.3627,6.3278,6.2991
2015-04-08,5.9179,6.3082,6.1609,6.2210,6.2754,6.2178,6.1725
2015-04-09,5.9964,6.3725,6.2297,6.3202,6.3685,6.2831,6.1910
2015-04-10,6.0506,6.3834,6.2224,6.2799,6.3128,6.2101,6.1504
2015-04-13,6.1186,6.4211,6.2701,6.3173,6.3487,6.2445,6.1687
2015-04-14,6.2318,6.4751,6.2543,6.2696,6.3103,6.1587,6.0606
2015-04-15,6.2648,6.4980,6.2478,6.2331,6.2630,6.1059,5.9899
2015-04-16,6.2954,6.5367,6.2730,6.2624,6.2776,6.1146,6.0042
2015-04-17,6.2752,6.5582,6.2930,6.3162,6.3386,6.1847,6.0595
2015-04-20,6.5209,6.7998,6.5539,6.5882,6.6217,6.4176,6.2603
2015-04-22,6.6383,6.9188,6.6489,6.6426,6.6374,6.4167,6.2264
2015-04-23,6.7532,7.0222,6.7462,6.6934,6.6525,6.4327,6.2478
2015-04-24,6.8553,7.1075,6.7873,6.7368,6.7019,6.4620,6.2422
2015-04-27,6.8505,7.0823,6.6956,6.6180,6.5681,6.3733,6.1675
2015-04-28,6.9027,7.1124,6.6908,6.6345,6.5238,6.3613,6.1660
2015-04-29,6.9259,7.1174,6.6513,6.5757,6.4611,6.3224,6.1350
2015-04-30,7.1240,7.3031,6.8086,6.7706,6.6677,6.4959,6.2330
2015-05-04,7.1478,7.3086,6.8164,6.7897,6.6987,6.5266,6.2653
2015-05-05,7.1021,7.2428,6.7237,6.7180,6.6671,6.5088,6.2528
2015-05-06,7.0854,7.2071,6.6865,6.6866,6.6572,6.4996,6.2332
2015-05-07,7.2036,7.3100,6.7483,6.7095,6.6840,6.5039,6.2328
2015-05-08,7.1477,7.2340,6.6453,6.6179,6.6057,6.4107,6.0996
2015-05-11,7.1823,7.2453,6.6734,6.6665,6.6673,6.4811,6.1619
2015-05-12,7.2252,7.2716,6.7012,6.7103,6.7047,6.5204,6.2136
2015-05-13,7.2338,7.2646,6.6806,6.6807,6.6864,6.5199,6.2041
2015-05-14,7.1126,7.1274,6.4835,6.4546,6.4536,6.3225,6.0321
2015-05-15,7.0300,7.0300,6.3826,6.3285,6.3326,6.2142,5.9704
2015-05-18,7.1103,7.1103,6.4888,6.4804,6.5073,6.3773,6.1026
2015-05-19,7.1600,7.1600,6.5396,6.5584,6.5749,6.4181,6.1373
2015-05-20,7.0317,7.0317,6.4393,6.4551,6.4565,6.3265,6.0516
2015-05-21,7.0050,7.0050,6.4256,6.4260,6.4423,6.3254,6.0535
2015-05-22,7.0100,7.0100,6.3991,6.3900,6.4197,6.2962,5.9900
2015-05-25,7.0400,7.0400,6.4184,6.4012,6.4168,6.3235,6.0447
2015-05-26,7.0000,7.0000,6.3632,6.3272,6.3556,6.3024,6.0694
2015-05-27,7.0000,7.0000,6.3786,6.3658,6.4028,6.3440,6.1114
2015-05-28,6.9594,6.9594,6.3277,6.3064,6.3522,6.2859,6.0399
2015-05-29,6.9811,6.9811,6.3706,6.3767,6.4445,6.3649,6.0919
2015-06-01,7.0150,7.0150,6.4042,6.3961,6.4683,6.3820,6.0646
2015-06-02,7.0500,7.0500,6.4528,6.4795,6.5594,6.4588,6.1116
2015-06-03,7.0650,7.0650,6.4843,6.5196,6.6008,6.4597,6.1393
2015-06-05,7.1237,7.1237,6.5493,6.5725,6.5986,6.4451,6.1479
2015-06-08,7.0750,7.0750,6.4662,6.4754,6.4973,6.3534,6.0815
2015-06-09,7.0700,7.0700,6.4549,6.4653,6.4921,6.3434,6.0636
2015-06-10,7.0753,7.0753,6.5280,6.5756,6.6236,6.4568,6.1212
2015-06-11,7.1200,7.1200,6.5688,6.6142,6.6496,6.4653,6.1376
2015-06-12,7.1000,7.1000,6.5384,6.5854,6.6237,6.4383,6.1096
2015-06-15,7.1499,7.1499,6.6097,6.6609,6.6948,6.5236,6.1706
2015-06-16,7.1201,7.1201,6.5600,6.6156,6.6703,6.4956,6.1429
2015-06-17,7.0950,7.0950,6.5400,6.5921,6.6133,6.4530,6.0967
2015-06-18,7.1100,7.1100,6.5577,6.5916,6.5961,6.4408,6.0476
2015-06-19,7.0316,7.0316,6.5274,6.5482,6.5536,6.4174,6.0399
2015-06-22,7.0100,7.0100,6.4595,6.4676,6.4974,6.3873,5.9996
2015-06-23,6.9533,6.9533,6.4146,6.4182,6.4528,6.3729,6.0207
2015-06-24,7.0289,7.0289,6.4624,6.4577,6.4898,6.4070,6.0371
2015-06-25,7.0800,7.0800,6.5445,6.5565,6.5993,6.5060,6.1431
2015-06-26,7.1194,7.1194,6.5738,6.5770,6.6111,6.5115,6.1093
2015-06-29,7.1483,7.1483,6.6235,6.6477,6.6771,6.5725,6.2095
2015-06-30,7.2116,7.2116,6.6631,6.6878,6.7052,6.6009,6.2444
2015-07-01,7.2800,7.2800,6.7564,6.7686,6.7857,6.6591,6.2949
2015-07-02,7.2386,7.2386,6.6773,6.6581,6.6484,6.5383,6.2346
2015-07-03,7.2238,7.2238,6.6091,6.5575,6.5570,6.4547,6.2211
2015-07-06,7.2400,7.2400,6.6269,6.5668,6.5686,6.4747,6.2686
2015-07-07,7.2342,7.2342,6.6100,6.5366,6.5316,6.4332,6.2770
2015-07-08,7.1650,7.1650,6.5606,6.5171,6.5407,6.4466,6.3283
2015-07-09,7.1650,7.1650,6.5604,6.5170,6.5403,6.4463,6.3282
2015-07-10,7.0826,7.0826,6.5141,6.4828,6.5146,6.4334,6.3253
2015-07-13,7.0546,7.0546,6.5133,6.5190,6.5516,6.4702,6.3447
2015-07-14,7.0270,7.0270,6.4948,6.5159,6.5510,6.4858,6.3584
2015-07-15,7.0200,7.0200,6.4907,6.5061,6.5358,6.4663,6.3294
2015-07-16,6.9801,6.9801,6.4397,6.4593,6.4738,6.4316,6.2970
2015-07-17,6.9800,6.9800,6.4114,6.4391,6.4735,6.4438,6.3315
2015-07-20,6.9300,6.9300,6.2979,6.3217,6.3630,6.3539,6.2650
2015-07-21,6.9293,6.9293,6.2360,6.2567,6.2897,6.2942,6.2081
2015-07-22,6.9356,6.9356,6.2822,6.3180,6.3951,6.4202,6.3062
2015-07-23,7.1005,7.1005,6.5237,6.6012,6.7223,6.7462,6.6206
2015-07-24,7.3598,7.3598,6.7477,6.7634,6.8440,6.8268,6.6911
2015-07-27,7.3700,7.3700,6.7759,6.8147,6.8832,6.8449,6.6719
2015-07-28,7.3600,7.3600,6.8060,6.8407,6.8837,6.8545,6.6739
2015-07-29,7.3497,7.3497,6.7608,6.8106,6.8634,6.8457,6.6785
2015-07-30,7.1581,7.1581,6.4552,6.4986,6.5970,6.6222,6.6083
2015-07-31,7.1101,7.1101,6.3822,6.4177,6.4933,6.5453,6.5919
2015-08-03,7.1600,7.1600,6.4668,6.5372,6.6372,6.6865,6.7143
2015-08-04,7.1641,7.1641,6.4799,6.5560,6.6460,6.6920,6.6797
2015-08-05,7.2106,7.2106,6.5761,6.6627,6.7454,6.7861,6.8245
2015-08-06,7.3408,7.3408,6.8556,7.0098,7.0671,7.0688,7.0370
2015-08-07,7.3905,7.3905,6.9731,7.1640,7.1998,7.2060,7.0944
2015-08-10,7.3550,7.3550,6.9091,7.0827,7.1340,7.1383,7.0405
2015-08-11,7.3280,7.3280,6.8911,7.0525,7.1108,7.1196,7.0393
2015-08-12,7.3000,7.3000,6.8394,6.9650,7.0160,7.0485,6.9736
2015-08-13,7.3375,7.3375,6.8894,7.0210,7.0690,7.0800,6.9821
2015-08-14,7.3600,7.3551,6.9088,7.0676,7.0821,7.0485,6.9662
2015-08-17,7.4160,7.4080,7.0298,7.1250,7.1194,7.0513,6.9173
2015-08-18,7.4700,7.4566,7.0087,7.0497,7.0310,6.9324,6.8085
2015-08-19,7.3601,7.3435,6.9347,6.9826,7.0043,6.9249,6.8668
2015-08-20,7.2612,7.2419,6.8671,6.9163,6.9941,6.9420,6.9154
2015-08-21,7.2900,7.2692,6.9529,7.0344,7.1312,7.1029,7.0451
2015-08-24,7.3400,7.3186,7.0578,7.1602,7.2563,7.2204,7.1396
2015-08-25,7.3000,7.2758,7.0343,7.1599,7.2201,7.1596,7.1136
2015-08-26,7.2650,7.2332,6.9474,7.0804,7.1374,7.0611,7.0262
2015-08-27,7.2897,7.2547,6.9801,7.1210,7.1862,7.1297,7.0979
2015-08-28,7.3100,7.2718,6.9992,7.1298,7.1668,7.0954,7.0425
2015-08-31,7.4157,7.3752,7.1210,7.2596,7.2863,7.2269,7.1509
2015-09-01,7.4250,7.3856,7.1774,7.3302,7.3453,7.2956,7.2599
2015-09-02,7.4989,7.4607,7.3178,7.5276,7.5485,7.4775,7.4514
2015-09-03,7.3801,7.3384,7.2083,7.4432,7.4816,7.4238,7.4214
2015-09-04,7.4750,7.4313,7.3016,7.5285,7.6401,7.6409,7.6398
2015-09-08,7.2241,7.1699,7.0572,7.3774,7.5170,7.5336,7.5049
2015-09-09,7.0901,7.0389,6.9776,7.3187,7.4400,7.4443,7.4568
2015-09-10,7.1200,7.0703,7.0532,7.4230,7.5504,7.5676,7.5746
2015-09-11,7.0000,6.9541,6.9690,7.3308,7.4530,7.4969,7.4843
2015-09-14,6.8404,6.7960,6.8315,7.1903,7.3120,7.3704,7.3541
2015-09-15,6.8917,6.8422,6.8584,7.2008,7.3195,7.3581,7.3281
2015-09-16,6.8700,6.8177,6.8311,7.1661,7.2888,7.3339,7.3072
2015-09-17,6.8575,6.8093,6.8493,7.1810,7.3009,7.3497,7.3224
2015-09-18,6.9700,6.9318,7.0682,7.4776,7.6242,7.6526,7.6007
2015-09-21,6.9850,6.9621,7.1691,7.5846,7.7042,7.7327,7.6732
2015-09-22,6.9797,6.9656,7.2194,7.6493,7.7714,7.8091,7.7214
2015-09-23,7.0795,7.0907,7.4169,7.8274,7.9110,7.9067,7.7951
2015-09-24,6.7667,6.7412,6.9389,7.3039,7.3173,7.2914,7.1356
2015-09-25,6.8314,6.8301,7.0830,7.4256,7.4524,7.4245,7.2416
2015-09-28,7.0300,7.0621,7.4760,7.9070,7.9362,7.8906,7.6850
2015-09-29,6.9550,6.9678,7.3111,7.7112,7.7326,7.6946,7.5464
2015-09-30,6.7338,6.7517,7.1044,7.4925,7.5143,7.4983,7.4251
2015-10-01,6.6900,6.7080,7.0513,7.4208,7.4431,7.4465,7.4108
2015-10-02,6.5333,6.5139,6.7227,7.0363,7.0858,7.1113,7.1550
2015-10-05,6.4697,6.4665,6.7292,7.0602,7.1155,7.1398,7.2424
2015-10-06,6.3700,6.3765,6.6774,7.0387,7.1341,7.1594,7.2585
2015-10-07,6.3895,6.4172,6.7865,7.1775,7.2954,7.3291,7.4005
2015-10-08,6.2391,6.2566,6.6174,7.0193,7.1552,7.2219,7.3240
2015-10-09,6.2550,6.2776,6.6551,7.0701,7.2529,7.3524,7.4477
2015-10-13,6.3000,6.3337,6.7463,7.1829,7.3904,7.4896,7.5436
2015-10-14,6.2290,6.2548,6.6934,7.1818,7.4030,7.4838,7.5273
2015-10-15,6.1460,6.1607,6.5762,7.0513,7.2587,7.3442,7.4237
2015-10-16,6.0898,6.1088,6.5622,7.0700,7.2940,7.3889,7.4523
2015-10-19,6.1000,6.1287,6.6135,7.1394,7.3749,7.4666,7.5248
2015-10-20,6.0810,6.1003,6.5742,7.1078,7.3651,7.4660,7.5114
2015-10-21,6.0072,6.0464,6.5717,7.1264,7.3900,7.4853,7.5095
2015-10-22,5.6900,5.7519,6.3388,6.9228,7.2101,7.3220,7.3783
2015-10-23,5.6560,5.7318,6.3506,6.9439,7.2414,7.3688,7.4189
2015-10-26,5.6031,5.6762,6.2751,6.8604,7.1844,7.3267,7.4001
2015-10-27,5.5579,5.6276,6.1772,6.7263,7.0696,7.2249,7.3204
2015-10-28,5.6025,5.6797,6.2564,6.8120,7.1387,7.2920,7.3419
2015-10-29,5.6000,5.6844,6.2711,6.8364,7.1819,7.3356,7.3827
2015-10-30,5.5900,5.6939,6.2987,6.8672,7.2104,7.3484,7.3918
2015-11-03,5.5395,5.6455,6.2319,6.7897,7.1291,7.2530,7.3053
2015-11-04,5.6002,5.6979,6.2163,6.7210,7.0576,7.1859,7.2147
2015-11-05,5.6490,5.7564,6.2706,6.7664,7.1107,7.2466,7.2385
2015-11-06,5.6450,5.7575,6.2807,6.7753,7.1159,7.2585,7.2554
2015-11-09,5.6099,5.7219,6.2319,6.7293,7.0933,7.2416,7.2065
