Date,1M_N,2M_N,3M_N,4M_N,6M_N,9M_N,1Y_N,1.5Y_N,2Y_N,2.5Y_N,3Y_N,4Y_N,5Y_N,7Y_N,8Y_N,10Y_N,,,,,,,,,,,,,,,,,,,,,
2009-03-27,10.4576,10.3990,10.3795,10.2187,10.0480,9.9176,9.9966,10.3055,10.6450,10.9304,11.2575,11.8870,12.2390,12.4504,12.5165,12.6092,,,,,,,,,,,,,,,,,,,,,
2009-03-30,10.3731,10.3317,10.3179,10.1368,9.9559,9.8120,9.9283,10.2869,10.6534,10.9822,11.3128,11.8880,12.1948,12.4421,12.5195,12.6279,,,,,,,,,,,,,,,,,,,,,
2009-03-31,10.2979,10.2769,10.2586,10.0801,9.9019,9.7600,9.8797,10.2603,10.6473,11.0015,11.3536,11.9586,12.2831,12.5345,12.6132,12.7235,,,,,,,,,,,,,,,,,,,,,
2009-04-01,10.2477,10.2477,10.2244,10.0466,9.8691,9.7335,9.8776,10.2492,10.6168,10.9426,11.3054,11.9428,12.2462,12.4789,12.5517,12.6537,,,,,,,,,,,,,,,,,,,,,
2009-04-02,10.3062,10.3062,10.2762,10.1264,9.9765,9.8696,9.9942,10.3586,10.7371,11.0641,11.4410,12.1128,12.4330,12.6224,12.6816,12.7646,,,,,,,,,,,,,,,,,,,,,
2009-04-03,10.3060,10.3060,10.2680,10.1278,9.9882,9.9095,10.0489,10.4545,10.8520,11.1917,11.5921,12.2927,12.6017,12.7851,12.8424,12.9228,,,,,,,,,,,,,,,,,,,,,
2009-04-06,10.2880,10.2880,10.2387,10.0957,9.9513,9.8460,9.9815,10.3583,10.7781,11.1442,11.5508,12.2505,12.5894,12.8127,12.8826,12.9805,,,,,,,,,,,,,,,,,,,,,
2009-04-07,10.2625,10.2625,10.2028,10.0613,9.9205,9.8453,9.9706,10.3712,10.8207,11.2111,11.6322,12.3261,12.6451,12.9054,12.9869,13.1010,,,,,,,,,,,,,,,,,,,,,
2009-04-08,10.2206,10.2206,10.1521,10.0153,9.8804,9.8206,9.9592,10.3988,10.8921,11.3256,11.7974,12.5582,12.8774,13.1157,13.1902,13.2947,,,,,,,,,,,,,,,,,,,,,
2009-04-09,10.1950,10.1950,10.1106,9.9658,9.8265,9.7851,9.9240,10.3527,10.8568,11.3129,11.7784,12.5101,12.8354,13.0821,13.1593,13.2674,,,,,,,,,,,,,,,,,,,,,
2009-04-13,10.1950,10.1950,10.1032,9.9656,9.8332,9.7937,9.9425,10.4244,10.9489,11.3958,11.8691,12.6194,12.9505,13.1869,13.2609,13.3646,,,,,,,,,,,,,,,,,,,,,
2009-04-14,10.1467,10.1467,10.0478,9.9168,9.7937,9.7675,9.8934,10.2918,10.7423,11.1243,11.5580,12.2791,12.6221,12.8213,12.8836,12.9709,,,,,,,,,,,,,,,,,,,,,
2009-04-15,10.0973,10.0973,9.9825,9.8470,9.7193,9.6894,9.8181,10.2281,10.7160,11.1322,11.5959,12.3529,12.7011,12.8715,12.9248,12.9995,,,,,,,,,,,,,,,,,,,,,
2009-04-16,10.1670,10.1670,10.0574,9.9410,9.8305,9.8023,9.9183,10.3163,10.8025,11.2145,11.6871,12.4524,12.7984,12.9974,13.0597,13.1469,,,,,,,,,,,,,,,,,,,,,
2009-04-17,10.1917,10.1917,10.1097,10.0308,9.9601,9.9685,10.1138,10.5274,11.0567,11.5150,11.9839,12.7245,13.0893,13.2918,13.3552,13.4439,,,,,,,,,,,,,,,,,,,,,
2009-04-20,10.2010,10.2010,10.1156,10.0410,9.9762,9.9946,10.1470,10.5913,11.1308,11.5804,12.0207,12.7075,13.0681,13.3076,13.3825,13.4875,,,,,,,,,,,,,,,,,,,,,
2009-04-22,10.1364,10.1364,10.0316,9.9478,9.8751,9.8919,10.0391,10.4513,10.9722,11.4075,11.8327,12.4814,12.8126,13.0545,13.1303,13.2363,,,,,,,,,,,,,,,,,,,,,
2009-04-23,10.1138,10.1138,10.0120,9.9372,9.8659,9.8754,10.0357,10.4427,10.9616,11.3965,11.8242,12.4701,12.7998,13.0647,13.1477,13.2639,,,,,,,,,,,,,,,,,,,,,
2009-04-24,10.1577,10.1577,10.0813,10.0297,9.9773,9.9960,10.1524,10.5252,11.0457,11.4865,11.9039,12.5203,12.8547,13.1966,13.3037,13.4537,,,,,,,,,,,,,,,,,,,,,
2009-04-27,10.0911,10.0911,10.0193,9.9745,9.9231,9.9452,10.1311,10.5582,11.1278,11.6076,12.0488,12.6762,12.9972,13.3312,13.4358,13.5823,,,,,,,,,,,,,,,,,,,,,
2009-04-28,10.0549,10.0549,9.9560,9.8988,9.8425,9.8635,10.0181,10.4250,11.0022,11.4876,11.9481,12.5880,12.8952,13.2486,13.3593,13.5144,,,,,,,,,,,,,,,,,,,,,
2009-04-29,10.0184,10.0184,9.9349,9.8901,9.8446,9.8696,10.0150,10.3999,10.9645,11.4387,11.8936,12.5265,12.8315,13.1725,13.2792,13.4289,,,,,,,,,,,,,,,,,,,,,
2009-04-30,9.9951,9.9951,9.8834,9.8276,9.7788,9.8134,9.9708,10.4216,11.0425,11.5523,12.0169,12.6437,12.9480,13.3113,13.4250,13.5845,,,,,,,,,,,,,,,,,,,,,
2009-05-04,10.0071,9.9994,9.8949,9.8427,9.7975,9.8361,9.9891,10.4549,11.0357,11.4935,11.9088,12.4739,12.7575,13.0771,13.1771,13.3173,,,,,,,,,,,,,,,,,,,,,
2009-05-05,9.9902,9.9744,9.8690,9.8164,9.7748,9.8130,9.9634,10.4433,11.0270,11.4834,11.8999,12.4720,12.7589,13.0483,13.1389,13.2658,,,,,,,,,,,,,,,,,,,,,
2009-05-06,9.9651,9.9399,9.8308,9.7763,9.7243,9.7624,9.9297,10.4495,11.0392,11.4877,11.8983,12.4462,12.7054,12.9806,13.0667,13.1874,,,,,,,,,,,,,,,,,,,,,
2009-05-07,9.9495,9.9087,9.7798,9.7153,9.6462,9.6669,9.8024,10.2483,10.8454,11.3124,11.7739,12.4011,12.6868,12.9622,13.0484,13.1691,,,,,,,,,,,,,,,,,,,,,
2009-05-08,9.9410,9.8875,9.7555,9.6896,9.6017,9.5913,9.7046,10.1856,10.8785,11.4227,11.9029,12.5087,12.7667,13.0477,13.1356,13.2588,,,,,,,,,,,,,,,,,,,,,
2009-05-11,9.9367,9.8647,9.7207,9.6488,9.5443,9.5197,9.6191,10.0720,10.7911,11.3613,11.8419,12.4444,12.7145,13.0066,13.0981,13.2262,,,,,,,,,,,,,,,,,,,,,
2009-05-12,9.9275,9.8434,9.7035,9.6335,9.5229,9.4931,9.5789,10.0222,10.7225,11.2708,11.7314,12.3178,12.5945,12.8818,12.9717,13.0978,,,,,,,,,,,,,,,,,,,,,
2009-05-13,9.9097,9.8084,9.6651,9.5935,9.4931,9.4604,9.5334,9.9512,10.6579,11.2145,11.6975,12.2964,12.5572,12.8440,12.9338,13.0596,,,,,,,,,,,,,,,,,,,,,
2009-05-14,9.8946,9.7705,9.6189,9.5432,9.4481,9.4272,9.4891,9.8571,10.5670,11.1308,11.6396,12.2797,12.5592,12.8489,12.9396,13.0667,,,,,,,,,,,,,,,,,,,,,
2009-05-15,9.8956,9.7601,9.6158,9.5437,9.4531,9.4375,9.5017,9.8375,10.4655,10.9587,11.4276,12.0347,12.2888,12.4805,12.5405,12.6245,,,,,,,,,,,,,,,,,,,,,
2009-05-18,9.8613,9.7175,9.5826,9.5152,9.4187,9.3994,9.4511,9.7548,10.3615,10.8366,11.3134,11.9174,12.1368,12.2720,12.3143,12.3736,,,,,,,,,,,,,,,,,,,,,
2009-05-19,9.8742,9.7023,9.5592,9.4877,9.3901,9.3714,9.4393,9.7816,10.3942,10.8654,11.3422,11.9339,12.1336,12.2453,12.2803,12.3292,,,,,,,,,,,,,,,,,,,,,
2009-05-20,9.8638,9.6628,9.5136,9.4391,9.3527,9.3370,9.4008,9.7303,10.3178,10.7660,11.2178,11.7887,11.9868,12.0675,12.0927,12.1280,,,,,,,,,,,,,,,,,,,,,
2009-05-21,9.8829,9.6879,9.5582,9.4933,9.4246,9.4245,9.5179,9.9031,10.5860,11.1044,11.5696,12.0965,12.2096,12.1816,12.1729,12.1607,,,,,,,,,,,,,,,,,,,,,
2009-05-22,9.8688,9.6755,9.5597,9.5018,9.4280,9.4247,9.5125,9.8965,10.5340,11.0099,11.4194,11.9013,12.0541,12.1130,12.1314,12.1571,,,,,,,,,,,,,,,,,,,,,
2009-05-25,9.8449,9.6306,9.5147,9.4568,9.3792,9.3698,9.4496,9.8294,10.4639,10.9338,11.3101,11.7623,11.9342,12.0283,12.0577,12.0988,,,,,,,,,,,,,,,,,,,,,
2009-05-26,9.8149,9.5796,9.4644,9.4069,9.3363,9.3313,9.4027,9.7533,10.3829,10.8485,11.2495,11.7069,11.8734,12.0309,12.0802,12.1492,,,,,,,,,,,,,,,,,,,,,
2009-05-27,9.7892,9.5396,9.4289,9.3735,9.3184,9.3411,9.4491,9.8508,10.5162,11.0018,11.4133,11.9099,12.0790,12.1225,12.1361,12.1551,,,,,,,,,,,,,,,,,,,,,
2009-05-28,9.7809,9.5309,9.4302,9.3799,9.3173,9.3429,9.4539,9.8458,10.5016,10.9769,11.4006,11.8978,12.0796,12.2106,12.2515,12.3089,,,,,,,,,,,,,,,,,,,,,
2009-05-29,9.7513,9.4858,9.3887,9.3401,9.2775,9.3126,9.4144,9.7739,10.4205,10.8881,11.3107,11.8118,12.0001,12.1319,12.1731,12.2308,,,,,,,,,,,,,,,,,,,,,
2009-06-01,9.6872,9.4021,9.3072,9.2598,9.1906,9.2199,9.3120,9.6583,10.3340,10.8216,11.2368,11.7336,11.9489,12.1412,12.2014,12.2857,,,,,,,,,,,,,,,,,,,,,
2009-06-02,9.5934,9.3481,9.2664,9.2256,9.1598,9.1959,9.3124,9.6613,10.3221,10.7946,11.2240,11.7390,11.9746,12.2180,12.2942,12.4009,,,,,,,,,,,,,,,,,,,,,
2009-06-03,9.5447,9.3177,9.2422,9.2044,9.1426,9.1798,9.3056,9.6995,10.3757,10.8518,11.3077,11.8579,12.0887,12.2805,12.3405,12.4245,,,,,,,,,,,,,,,,,,,,,
2009-06-04,9.4940,9.2937,9.2270,9.1924,9.1239,9.1700,9.2753,9.6800,10.3677,10.8471,11.3032,11.8476,12.0743,12.2660,12.3259,12.4099,,,,,,,,,,,,,,,,,,,,,
2009-06-05,9.4819,9.3153,9.2599,9.2310,9.1867,9.2484,9.4109,9.8574,10.5706,11.0630,11.5157,12.0525,12.2599,12.3978,12.4409,12.5013,,,,,,,,,,,,,,,,,,,,,
2009-06-08,9.4646,9.3300,9.2851,9.2603,9.2164,9.3028,9.5051,9.9863,10.6871,11.1645,11.6252,12.1861,12.4064,12.5330,12.5726,12.6280,,,,,,,,,,,,,,,,,,,,,
2009-06-09,9.4977,9.4165,9.3895,9.3749,9.3544,9.4970,9.7760,10.3973,11.0682,11.5116,11.9495,12.4743,12.6903,12.8543,12.9056,12.9775,,,,,,,,,,,,,,,,,,,,,
2009-06-10,9.4362,9.3685,9.3459,9.3321,9.3076,9.4823,9.7601,10.4532,11.1493,11.6035,12.0301,12.5149,12.6947,12.8304,12.8729,12.9323,,,,,,,,,,,,,,,,,,,,,
2009-06-12,9.1033,9.0513,9.0340,9.0270,9.0258,9.2069,9.4520,10.1856,10.9420,11.4337,11.8976,12.4605,12.6744,12.7729,12.8037,12.8468,,,,,,,,,,,,,,,,,,,,,
2009-06-15,9.0979,9.0411,9.0222,9.0137,9.0080,9.1559,9.4077,10.1208,10.8869,11.3841,11.8734,12.4606,12.6989,12.8581,12.9079,12.9777,,,,,,,,,,,,,,,,,,,,,
2009-06-16,9.0697,9.0203,9.0038,8.9971,8.9936,9.1206,9.3290,9.9805,10.7316,11.2183,11.7033,12.2729,12.5046,12.6803,12.7353,12.8123,,,,,,,,,,,,,,,,,,,,,
2009-06-17,9.0454,8.9933,8.9760,8.9668,8.9567,9.0645,9.2866,9.9530,10.7354,11.2402,11.7188,12.2943,12.5436,12.7344,12.7941,12.8777,,,,,,,,,,,,,,,,,,,,,
2009-06-18,9.0081,8.9535,8.9353,8.9282,8.9241,9.0716,9.3440,10.1610,10.9215,11.4028,11.8617,12.4406,12.7117,12.9140,12.9773,13.0659,,,,,,,,,,,,,,,,,,,,,
2009-06-19,9.0012,8.9519,8.9354,8.9288,8.9240,9.0919,9.3903,10.2164,10.9856,11.4703,11.9316,12.4913,12.7481,12.9611,13.0277,13.1211,,,,,,,,,,,,,,,,,,,,,
2009-06-22,8.9862,8.9421,8.9275,8.9180,8.9065,9.0842,9.3981,10.1650,10.9046,11.3693,11.8168,12.3723,12.6530,12.9145,12.9963,13.1110,,,,,,,,,,,,,,,,,,,,,
2009-06-23,8.9635,8.9223,8.9086,8.8920,8.8675,9.0190,9.3037,10.0602,10.7544,11.1873,11.6497,12.2098,12.5157,12.8627,12.9713,13.1236,,,,,,,,,,,,,,,,,,,,,
2009-06-24,8.9379,8.9058,8.8951,8.8720,8.8371,8.9899,9.2667,10.0841,10.7800,11.2105,11.6656,12.2076,12.4948,12.8158,12.9163,13.0571,,,,,,,,,,,,,,,,,,,,,
2009-06-25,8.9393,8.9170,8.9095,8.8845,8.8482,8.9929,9.2902,10.0930,10.7575,11.1665,11.6098,12.1315,12.4086,12.7252,12.8243,12.9632,,,,,,,,,,,,,,,,,,,,,
2009-06-26,8.9021,8.8824,8.8758,8.8529,8.8219,8.9843,9.2537,10.0036,10.6877,11.1082,11.5296,12.0378,12.3386,12.7079,12.8235,12.9856,,,,,,,,,,,,,,,,,,,,,
2009-06-29,8.9171,8.9044,8.9001,8.8793,8.8527,9.0209,9.3208,10.1357,10.8558,11.2961,11.7621,12.3408,12.6804,13.0695,13.1913,13.3621,,,,,,,,,,,,,,,,,,,,,
2009-06-30,8.9052,8.8989,8.8968,8.8805,8.8607,9.0286,9.3094,10.1172,10.8621,11.3158,11.7997,12.4033,12.7298,13.0572,13.1597,13.3034,,,,,,,,,,,,,,,,,,,,,
2009-07-01,8.8851,8.8851,8.8851,8.8668,8.8459,9.0272,9.3023,10.0495,10.7740,11.2132,11.6720,12.2257,12.5748,13.0225,13.1627,13.3594,,,,,,,,,,,,,,,,,,,,,
2009-07-02,8.8807,8.8807,8.8807,8.8623,8.8426,9.0021,9.2558,10.0094,10.7685,11.2279,11.6904,12.2490,12.6098,13.0822,13.2303,13.4379,,,,,,,,,,,,,,,,,,,,,
2009-07-03,8.8765,8.8765,8.8765,8.8550,8.8336,8.9871,9.2317,9.9775,10.6859,11.2102,11.6815,12.2395,12.6095,13.1169,13.2759,13.4989,,,,,,,,,,,,,,,,,,,,,
2009-07-06,8.8439,8.8439,8.8427,8.8234,8.8080,8.9678,9.1903,9.9553,10.6863,11.2357,11.7134,12.3077,12.7049,13.2204,13.3819,13.6085,,,,,,,,,,,,,,,,,,,,,
2009-07-07,8.8483,8.8483,8.8442,8.8128,8.7885,8.9226,9.1413,9.8997,10.6865,11.1890,11.6693,12.2337,12.6237,13.1772,13.3508,13.5942,,,,,,,,,,,,,,,,,,,,,
2009-07-08,8.8294,8.8294,8.8223,8.7867,8.7602,8.8784,9.1178,9.8964,10.6541,11.2077,11.6779,12.2453,12.6092,13.0779,13.2247,13.4307,,,,,,,,,,,,,,,,,,,,,
2009-07-09,8.8294,8.8294,8.8200,8.7852,8.7626,8.8828,9.1256,9.9043,10.6595,11.2119,11.6807,12.2465,12.6100,13.0780,13.2246,13.4303,,,,,,,,,,,,,,,,,,,,,
2009-07-10,8.7891,8.7891,8.7817,8.7603,8.7531,8.8736,9.1024,9.8784,10.6354,11.1974,11.6699,12.2362,12.5961,13.0574,13.2019,13.4045,,,,,,,,,,,,,,,,,,,,,
2009-07-13,8.8223,8.8223,8.8168,8.8038,8.8095,8.9544,9.2212,10.0098,10.7991,11.3971,11.8850,12.4696,12.7963,13.1635,13.2785,13.4397,,,,,,,,,,,,,,,,,,,,,
2009-07-14,8.7974,8.7974,8.7928,8.7835,8.7927,8.9161,9.1416,9.9002,10.6813,11.2390,11.7346,12.3041,12.6285,13.0224,13.1458,13.3187,,,,,,,,,,,,,,,,,,,,,
2009-07-15,8.7875,8.7875,8.7797,8.7662,8.7770,8.9181,9.1656,9.9484,10.7567,11.3596,11.8741,12.4684,12.8072,13.2151,13.3428,13.5220,,,,,,,,,,,,,,,,,,,,,
2009-07-16,8.7705,8.7705,8.7611,8.7471,8.7603,8.8996,9.1436,9.9561,10.8088,11.3835,11.9368,12.5658,12.8942,13.2628,13.3782,13.5400,,,,,,,,,,,,,,,,,,,,,
2009-07-17,8.7373,8.7373,8.7251,8.7089,8.7145,8.8298,9.0866,9.8627,10.6841,11.2388,11.8159,12.5115,12.8872,13.2893,13.4153,13.5919,,,,,,,,,,,,,,,,,,,,,
2009-07-20,8.7299,8.7299,8.7212,8.7108,8.7263,8.8506,9.0962,9.8553,10.6306,11.1942,11.7731,12.4617,12.8361,13.2473,13.3761,13.5567,,,,,,,,,,,,,,,,,,,,,
2009-07-21,8.6944,8.6944,8.6867,8.6785,8.7006,8.8397,9.1023,9.8595,10.6080,11.1764,11.7346,12.4072,12.7867,13.2131,13.3466,13.5339,,,,,,,,,,,,,,,,,,,,,
2009-07-22,8.6797,8.6797,8.6726,8.6658,8.6971,8.8572,9.1427,9.9321,10.6530,11.1897,11.7522,12.3999,12.7633,13.1910,13.3250,13.5128,,,,,,,,,,,,,,,,,,,,,
2009-07-23,8.6896,8.6896,8.7011,8.7111,8.7736,8.9838,9.2997,10.1001,10.8216,11.3341,11.8480,12.4389,12.7940,13.2375,13.3765,13.5713,,,,,,,,,,,,,,,,,,,,,
2009-07-24,8.6794,8.6794,8.6856,8.6906,8.7442,8.9393,9.2612,10.0268,10.7419,11.2255,11.7194,12.2977,12.6449,13.0694,13.2023,13.3888,,,,,,,,,,,,,,,,,,,,,
2009-07-27,8.6695,8.6695,8.6804,8.6884,8.7389,8.9160,9.2322,9.9899,10.6879,11.1751,11.6371,12.1924,12.5173,12.8954,13.0138,13.1798,,,,,,,,,,,,,,,,,,,,,
2009-07-28,8.6799,8.6799,8.6869,8.6916,8.7421,8.9216,9.2438,10.0206,10.7356,11.2274,11.6692,12.1938,12.5099,12.8908,13.0101,13.1774,,,,,,,,,,,,,,,,,,,,,
2009-07-29,8.6699,8.6699,8.6723,8.6738,8.7260,8.9013,9.2078,9.9798,10.7240,11.2282,11.6866,12.1973,12.5071,12.9033,13.0273,13.2013,,,,,,,,,,,,,,,,,,,,,
2009-07-30,8.6998,8.6998,8.7024,8.7039,8.7712,8.9796,9.3144,10.0950,10.8115,11.3441,11.7955,12.3247,12.6584,13.0783,13.2098,13.3942,,,,,,,,,,,,,,,,,,,,,
2009-07-31,8.7058,8.7058,8.7054,8.7051,8.7779,8.9897,9.3186,10.1027,10.8472,11.4039,11.8640,12.3798,12.6836,13.0597,13.1774,13.3425,,,,,,,,,,,,,,,,,,,,,
2009-08-03,8.7016,8.7016,8.7145,8.7210,8.7960,8.9940,9.3186,10.1068,10.8158,11.3055,11.7275,12.2270,12.5444,12.9412,13.0655,13.2398,,,,,,,,,,,,,,,,,,,,,
2009-08-04,8.7105,8.7112,8.7204,8.7250,8.7995,8.9934,9.3116,10.0926,10.7934,11.2835,11.6958,12.2038,12.5318,12.9344,13.0605,13.2373,,,,,,,,,,,,,,,,,,,,,
2009-08-05,8.7141,8.7157,8.7266,8.7320,8.8110,9.0103,9.3349,10.1474,10.8501,11.3361,11.7415,12.2738,12.6300,13.0610,13.1960,13.3852,,,,,,,,,,,,,,,,,,,,,
2009-08-06,8.7037,8.7062,8.7168,8.7222,8.7936,8.9844,9.3081,10.1135,10.8158,11.3303,11.7250,12.2273,12.5853,13.0450,13.1890,13.3909,,,,,,,,,,,,,,,,,,,,,
2009-08-07,8.7096,8.7135,8.7257,8.7318,8.8052,9.0020,9.3377,10.1670,10.8932,11.4275,11.8155,12.3037,12.6566,13.1155,13.2592,13.4608,,,,,,,,,,,,,,,,,,,,,
2009-08-10,8.7137,8.7158,8.7210,8.7236,8.7930,8.9778,9.3146,10.1659,10.9126,11.4376,11.8280,12.3166,12.6747,13.1445,13.2917,13.4981,,,,,,,,,,,,,,,,,,,,,
2009-08-11,8.7044,8.7062,8.7099,8.7117,8.7840,8.9605,9.2998,10.1582,10.9188,11.4507,11.8598,12.3694,12.7326,13.2013,13.3481,13.5540,,,,,,,,,,,,,,,,,,,,,
2009-08-12,8.6997,8.6998,8.6999,8.7000,8.7738,8.9589,9.2897,10.1201,10.8869,11.4240,11.8614,12.3909,12.7332,13.1547,13.2868,13.4719,,,,,,,,,,,,,,,,,,,,,
2009-08-13,8.6801,8.6780,8.6750,8.6735,8.7415,8.9051,9.2262,10.0607,10.8358,11.3745,11.8087,12.3201,12.6730,13.1307,13.2741,13.4752,,,,,,,,,,,,,,,,,,,,,
2009-08-14,8.6703,8.6639,8.6561,8.6523,8.6993,8.8496,9.1563,9.9857,10.7705,11.3060,11.7325,12.2638,12.6114,13.0350,13.1678,13.3538,,,,,,,,,,,,,,,,,,,,,
2009-08-17,8.6571,8.6554,8.6535,8.6526,8.6949,8.8365,9.1358,9.9415,10.7180,11.2711,11.7189,12.2260,12.5414,12.9329,13.0555,13.2274,,,,,,,,,,,,,,,,,,,,,
2009-08-18,8.6569,8.6563,8.6557,8.6554,8.7100,8.8593,9.1610,9.9680,10.7460,11.3068,11.7544,12.2628,12.5709,12.9457,13.0631,13.2277,,,,,,,,,,,,,,,,,,,,,
2009-08-19,8.6640,8.6602,8.6570,8.6554,8.7059,8.8484,9.1330,9.9313,10.7187,11.2973,11.7589,12.2934,12.6135,12.9953,13.1149,13.2825,,,,,,,,,,,,,,,,,,,,,
2009-08-20,8.6730,8.6693,8.6665,8.6652,8.7157,8.8720,9.1611,9.9914,10.8188,11.4489,11.9386,12.4768,12.7940,13.1789,13.2994,13.4684,,,,,,,,,,,,,,,,,,,,,
2009-08-21,8.6889,8.6863,8.6846,8.6837,8.7499,8.9151,9.2251,10.0767,10.8761,11.5041,11.9765,12.5419,12.8595,13.2150,13.3263,13.4823,,,,,,,,,,,,,,,,,,,,,
2009-08-24,8.6849,8.6798,8.6767,8.6752,8.7438,8.9158,9.2178,10.0435,10.8502,11.4486,11.8999,12.4406,12.7689,13.1559,13.2771,13.4469,,,,,,,,,,,,,,,,,,,,,
2009-08-25,8.6850,8.6850,8.6850,8.6850,8.7629,8.9389,9.2365,10.0932,10.8972,11.4883,11.9141,12.4187,12.7408,13.1333,13.2562,13.4285,,,,,,,,,,,,,,,,,,,,,
2009-08-26,8.6798,8.6784,8.6778,8.6774,8.7702,8.9468,9.2476,10.0894,10.8688,11.4546,11.8907,12.4074,12.7323,13.1242,13.2470,13.4190,,,,,,,,,,,,,,,,,,,,,
2009-08-27,8.6800,8.6831,8.6845,8.6852,8.7752,8.9738,9.2697,10.1232,10.8929,11.4623,11.8809,12.3770,12.7070,13.1169,13.2452,13.4252,,,,,,,,,,,,,,,,,,,,,
2009-08-28,8.6856,8.6881,8.6892,8.6897,8.7931,9.0112,9.3287,10.2028,10.9647,11.5213,11.9257,12.4070,12.7388,13.1568,13.2877,13.4713,,,,,,,,,,,,,,,,,,,,,
2009-08-31,8.6698,8.6814,8.6857,8.6878,8.7926,8.9999,9.3004,10.1671,10.9425,11.5337,11.9454,12.4125,12.7329,13.1415,13.2694,13.4488,,,,,,,,,,,,,,,,,,,,,
2009-09-01,8.6682,8.6600,8.6573,8.6559,8.7498,8.9454,9.2528,10.1221,10.9117,11.5220,11.9317,12.3872,12.7029,13.1088,13.2359,13.4142,,,,,,,,,,,,,,,,,,,,,
2009-09-02,8.6790,8.6713,8.6687,8.6705,8.7536,8.9409,9.2607,10.1519,10.9325,11.5270,11.9422,12.3877,12.7169,13.1552,13.2925,13.4850,,,,,,,,,,,,,,,,,,,,,
2009-09-03,8.7010,8.7041,8.7051,8.7111,8.7864,8.9577,9.2921,10.2015,10.9557,11.5251,11.9338,12.3943,12.7324,13.1734,13.3116,13.5053,,,,,,,,,,,,,,,,,,,,,
2009-09-04,8.7060,8.7054,8.7052,8.7140,8.7936,8.9596,9.2848,10.1691,10.9131,11.4749,11.8944,12.3749,12.7216,13.1675,13.3072,13.5031,,,,,,,,,,,,,,,,,,,,,
2009-09-08,8.7036,8.7113,8.7138,8.7265,8.8036,8.9634,9.2940,10.1719,10.8985,11.4442,11.8324,12.3252,12.6862,13.1403,13.2826,13.4821,,,,,,,,,,,,,,,,,,,,,
2009-09-09,8.7059,8.7120,8.7141,8.7279,8.7962,8.9540,9.2955,10.2104,10.9382,11.4819,11.8973,12.3753,12.7215,13.1648,13.3037,13.4984,,,,,,,,,,,,,,,,,,,,,
2009-09-10,8.7035,8.7079,8.7094,8.7225,8.7767,8.9265,9.2767,10.1672,10.9122,11.4684,11.8891,12.3948,12.7524,13.2000,13.3403,13.5369,,,,,,,,,,,,,,,,,,,,,
2009-09-11,8.7032,8.7060,8.7070,8.7218,8.7749,8.9000,9.2256,10.1429,10.9009,11.4667,11.8757,12.3740,12.7383,13.1982,13.3423,13.5444,,,,,,,,,,,,,,,,,,,,,
2009-09-14,8.7044,8.7043,8.7042,8.7213,8.7756,8.9175,9.2345,10.1538,10.9007,11.4591,11.8650,12.3506,12.7148,13.1798,13.3256,13.5299,,,,,,,,,,,,,,,,,,,,,
2009-09-15,8.7074,8.7124,8.7141,8.7352,8.7924,8.9423,9.2832,10.2297,10.9800,11.5454,11.9543,12.4062,12.7637,13.2350,13.3827,13.5898,,,,,,,,,,,,,,,,,,,,,
2009-09-16,8.7080,8.7129,8.7145,8.7450,8.8191,9.0195,9.4211,10.4437,11.2105,11.7511,12.1407,12.5504,12.8731,13.3010,13.4351,13.6231,,,,,,,,,,,,,,,,,,,,,
2009-09-17,8.6965,8.6976,8.6980,8.7283,8.7952,9.0212,9.4265,10.4484,11.2233,11.7694,12.1464,12.5624,12.8442,13.1948,13.3046,13.4584,,,,,,,,,,,,,,,,,,,,,
2009-09-18,8.6933,8.6982,8.6999,8.7378,8.8127,9.0483,9.4618,10.4706,11.2239,11.7492,12.1140,12.4815,12.7582,13.1209,13.2345,13.3937,,,,,,,,,,,,,,,,,,,,,
2009-09-21,8.7026,8.7080,8.7098,8.7672,8.8710,9.1868,9.6373,10.6661,11.4234,11.9500,12.2926,12.6262,12.8576,13.1546,13.2475,13.3778,,,,,,,,,,,,,,,,,,,,,
2009-09-22,8.6926,8.6980,8.6997,8.7452,8.8205,9.0990,9.5349,10.5654,11.3141,11.8251,12.1771,12.5144,12.7580,13.0745,13.1736,13.3125,,,,,,,,,,,,,,,,,,,,,
2009-09-23,8.6977,8.7070,8.7102,8.7720,8.8660,9.1709,9.6397,10.6792,11.3999,11.8847,12.2189,12.5209,12.7709,13.1102,13.2164,13.3653,,,,,,,,,,,,,,,,,,,,,
2009-09-24,8.6958,8.7006,8.7022,8.7737,8.8749,9.1936,9.6908,10.7459,11.4719,11.9667,12.3180,12.6488,12.8968,13.2215,13.3232,13.4656,,,,,,,,,,,,,,,,,,,,,
2009-09-25,8.6954,8.6983,8.6993,8.7741,8.8722,9.2239,9.7355,10.7678,11.4650,11.9476,12.2908,12.6041,12.8244,13.1084,13.1973,13.3218,,,,,,,,,,,,,,,,,,,,,
2009-09-28,8.6790,8.6786,8.6785,8.7477,8.8323,9.2272,9.6887,10.7225,11.4059,11.8663,12.1876,12.4833,12.6973,12.9740,13.0606,13.1820,,,,,,,,,,,,,,,,,,,,,
2009-09-29,8.6742,8.6744,8.6745,8.7448,8.8251,9.2140,9.6583,10.7292,11.4094,11.8464,12.1454,12.4751,12.7041,12.9867,13.0752,13.1991,,,,,,,,,,,,,,,,,,,,,
